Datetime,co2,tempF,rhumid,atmpr,door1,door2,hvac,subject_count,lecturer
2024-04-03 10:01:00,886.0,71.5,49.0,999.1,0,0,0,16.0,0
2024-04-03 10:02:00,914.0,71.5,49.0,999.1,0,0,0,16.0,0
2024-04-03 10:03:00,900.0,71.5,49.0,999.1,0,0,0,16.0,0
2024-04-03 10:04:00,881.0,71.6,49.0,999.1,0,0,0,16.0,0
2024-04-03 10:05:00,890.0,71.6,49.0,999.2,0,0,0,16.0,0
2024-04-03 10:06:00,878.0,71.6,49.0,999.2,0,0,0,16.0,0
2024-04-03 10:07:00,889.0,71.6,49.0,999.1,0,0,0,16.0,0
2024-04-03 10:08:00,891.0,71.7,49.0,999.1,0,0,0,16.0,0
2024-04-03 10:09:00,892.0,71.7,49.0,999.1,0,0,0,16.0,0
2024-04-03 10:10:00,911.0,71.6,49.0,999.3,0,0,0,16.0,0
2024-04-03 10:11:00,889.0,71.7,49.0,999.3,0,0,0,16.0,0
2024-04-03 10:12:00,901.0,71.7,49.0,999.2,0,0,0,16.0,0
2024-04-03 10:13:00,889.0,71.7,49.0,999.2,0,0,0,16.0,0
2024-04-03 10:14:00,926.0,71.7,49.0,999.1,0,0,0,16.0,0
2024-04-03 10:15:00,873.0,71.7,49.0,999.1,1,0,0,15.0,0
2024-04-03 12:15:00,958.0,71.6,47.0,997.9,1,1,1,17.0,1
2024-04-03 12:16:00,937.0,71.6,47.0,998.0,1,1,1,17.0,1
2024-04-03 12:17:00,954.0,71.6,47.0,997.9,1,1,1,17.0,1
2024-04-03 12:18:00,949.0,71.6,47.0,998.0,1,1,1,17.0,1
2024-04-03 12:19:00,906.0,71.7,47.0,998.0,1,1,1,17.0,1
2024-04-03 12:20:00,939.0,71.7,47.0,998.0,1,1,1,17.0,1
2024-04-03 12:21:00,917.0,71.7,47.0,997.9,1,1,1,17.0,1
2024-04-03 12:22:00,916.0,71.7,47.0,997.9,1,1,1,17.0,1
2024-04-03 12:23:00,922.0,71.7,47.0,997.8,1,1,1,17.0,1
2024-04-03 12:24:00,929.0,71.7,47.0,997.9,1,1,1,17.0,1
2024-04-03 12:25:00,940.0,71.7,47.0,997.8,1,1,1,17.0,1
2024-04-03 12:26:00,914.0,71.7,47.0,997.7,1,1,1,17.0,1
2024-04-03 12:27:00,933.0,71.8,46.0,997.7,1,1,1,17.0,1
2024-04-03 12:28:00,927.0,71.7,46.0,997.7,1,1,1,17.0,1
2024-04-03 12:29:00,905.0,71.7,46.0,997.7,1,1,1,17.0,1
2024-04-03 12:30:00,915.0,71.7,46.0,997.7,1,1,1,17.0,1
2024-04-03 12:31:00,914.0,71.7,46.0,997.6,1,1,1,17.0,1
2024-04-03 12:32:00,892.0,71.7,46.0,997.6,1,1,1,17.0,1
2024-04-03 12:33:00,974.0,71.7,46.0,997.5,1,1,1,17.0,1
2024-04-03 12:34:00,943.0,71.7,46.0,997.5,1,1,1,17.0,1
2024-04-03 12:35:00,977.0,71.7,47.0,997.5,1,1,1,17.0,1
2024-04-03 12:36:00,967.0,71.8,47.0,997.4,1,1,0,17.0,1
2024-04-03 12:37:00,915.0,71.8,46.0,997.5,1,1,0,17.0,1
2024-04-03 12:38:00,898.0,71.9,46.0,997.6,1,1,0,17.0,1
2024-04-03 12:39:00,911.0,71.8,46.0,997.5,1,1,0,17.0,1
2024-04-03 12:40:00,909.0,71.9,46.0,997.6,1,1,0,17.0,1
2024-04-03 12:41:00,888.0,71.9,46.0,997.5,1,1,0,17.0,1
2024-04-03 12:42:00,902.0,71.9,46.0,997.7,1,1,0,17.0,1
2024-04-03 12:43:00,882.0,71.9,46.0,997.5,1,1,0,17.0,1
2024-04-03 12:44:00,919.0,71.8,46.0,997.7,1,1,0,17.0,1
2024-04-03 12:45:00,941.0,71.9,46.0,997.7,1,1,1,17.0,1
2024-04-03 12:46:00,928.0,71.9,46.0,997.8,1,1,1,17.0,1
2024-04-03 12:47:00,924.0,71.9,46.0,997.8,1,1,1,17.0,1
2024-04-03 12:48:00,902.0,72.0,46.0,997.9,1,1,1,17.0,1
2024-04-03 12:49:00,903.0,71.9,46.0,998.0,1,1,1,17.0,1
2024-04-03 12:50:00,884.0,72.0,46.0,998.1,1,1,0,17.0,1
2024-04-03 12:51:00,903.0,72.0,46.0,997.9,1,1,0,17.0,1
2024-04-03 12:52:00,880.0,72.0,46.0,997.7,1,1,0,17.0,1
2024-04-03 12:53:00,908.0,72.0,46.0,997.8,1,1,0,17.0,1
2024-04-03 12:54:00,919.0,72.0,46.0,997.7,1,1,0,17.0,1
2024-04-03 12:55:00,950.0,72.0,46.0,997.7,1,1,0,17.0,1
2024-04-03 12:56:00,963.0,72.0,46.0,997.5,1,1,0,17.0,1
2024-04-03 12:57:00,928.0,72.0,46.0,997.4,1,1,0,17.0,1
2024-04-03 12:58:00,928.0,72.0,46.0,997.4,1,1,0,17.0,1
2024-04-03 12:59:00,921.0,72.0,46.0,997.4,1,1,0,17.0,1
2024-04-03 13:00:00,906.0,72.0,46.0,997.3,1,1,0,17.0,1
2024-04-03 13:01:00,923.0,72.0,46.0,997.4,1,1,0,17.0,1
2024-04-03 13:02:00,924.0,72.0,46.0,997.5,1,1,0,17.0,1
2024-04-03 13:03:00,955.0,72.0,46.0,997.5,1,1,0,17.0,1
2024-04-03 13:04:00,928.0,72.0,46.0,997.6,1,1,0,17.0,1
2024-04-03 13:05:00,946.0,72.0,46.0,997.7,1,1,0,17.0,1
2024-04-03 13:06:00,928.0,72.0,45.0,997.8,1,1,1,17.0,1
2024-04-03 13:07:00,896.0,72.0,45.0,997.7,1,1,1,17.0,1
2024-04-03 13:08:00,883.0,72.0,45.0,997.8,1,1,1,17.0,1
2024-04-03 13:09:00,924.0,72.1,45.0,997.6,1,1,1,17.0,1
2024-04-03 13:10:00,893.0,72.1,45.0,997.7,1,1,0,17.0,1
2024-04-03 13:11:00,892.0,72.1,45.0,997.6,1,1,0,17.0,1
2024-04-03 13:12:00,914.0,72.2,45.0,997.7,1,1,0,17.0,1
2024-04-03 13:13:00,933.0,72.2,45.0,997.8,1,1,0,17.0,1
2024-04-03 13:14:00,924.0,72.5,47.0,997.9,1,1,0,17.0,1
2024-04-03 13:15:00,930.0,72.6,47.0,997.7,1,1,0,17.0,1
2024-04-03 13:16:00,931.0,72.6,47.0,997.7,1,1,0,17.0,1
2024-04-03 13:17:00,906.0,72.5,47.0,997.6,1,1,0,17.0,1
2024-04-03 13:18:00,941.0,72.4,47.0,997.7,1,1,0,17.0,1
2024-04-03 13:19:00,916.0,72.4,47.0,997.7,1,1,0,17.0,1
2024-04-03 13:20:00,907.0,72.3,47.0,997.5,1,1,0,17.0,1
2024-04-03 13:21:00,923.0,72.2,47.0,997.6,1,1,0,17.0,1
2024-04-03 13:22:00,924.0,72.2,47.0,997.5,1,1,0,17.0,1
2024-04-03 13:23:00,920.0,72.1,47.0,997.8,1,1,0,17.0,1
2024-04-03 13:24:00,908.0,72.0,47.0,997.7,1,1,0,17.0,1
2024-04-03 13:25:00,909.0,72.0,47.0,997.6,1,1,0,17.0,1
2024-04-03 13:26:00,914.0,72.0,47.0,997.6,1,1,0,17.0,1
2024-04-03 13:27:00,911.0,72.0,47.0,997.6,1,1,0,17.0,1
2024-04-03 13:28:00,914.0,72.0,47.0,997.5,1,1,0,17.0,1
2024-04-03 13:29:00,926.0,72.0,47.0,997.5,1,1,0,17.0,1
2024-04-03 13:30:00,927.0,72.0,48.0,997.3,1,1,0,17.0,1
2024-04-04 08:00:00,649.0,67.4,45.0,1000.3,1,1,0,14.0,0
2024-04-04 08:01:00,657.0,67.5,46.0,1000.4,1,1,0,14.0,0
2024-04-04 08:02:00,676.0,67.7,46.0,1000.3,1,1,0,14.0,0
2024-04-04 08:03:00,681.0,67.8,45.0,1000.4,1,1,0,14.0,0
2024-04-04 08:04:00,700.0,67.9,45.0,1000.4,1,1,0,14.0,0
2024-04-04 08:05:00,684.0,68.1,45.0,1000.4,1,1,0,14.0,0
2024-04-04 08:06:00,663.0,68.3,45.0,1000.5,1,1,0,14.0,0
2024-04-04 08:07:00,671.0,68.3,44.0,1000.4,1,1,0,14.0,0
2024-04-04 08:08:00,662.0,68.4,45.0,1000.5,1,1,0,14.0,0
2024-04-04 08:09:00,680.0,68.5,44.0,1000.5,1,1,0,14.0,0
2024-04-04 08:10:00,657.0,68.5,44.0,1000.6,1,1,0,14.0,0
2024-04-04 08:11:00,687.0,68.5,44.0,1000.6,1,1,0,14.0,0
2024-04-04 08:12:00,681.0,68.5,44.0,1000.6,1,1,0,14.0,0
2024-04-04 08:13:00,684.0,68.6,44.0,1000.6,1,1,0,19.0,0
2024-04-04 08:14:00,714.0,68.7,44.0,1000.6,0,1,0,19.0,0
2024-04-04 08:15:00,731.0,68.7,44.0,1000.6,0,1,0,19.0,0
2024-04-04 08:16:00,811.0,68.8,44.0,1000.7,0,1,0,19.0,0
2024-04-04 08:17:00,756.0,68.9,44.0,1000.7,0,1,0,19.0,0
2024-04-04 08:18:00,776.0,69.0,44.0,1000.8,0,1,1,19.0,0
2024-04-04 08:19:00,744.0,69.0,44.0,1000.8,0,1,1,19.0,0
2024-04-04 08:20:00,770.0,69.1,44.0,1000.6,0,1,1,19.0,0
2024-04-04 08:21:00,754.0,69.2,44.0,1000.7,0,1,1,19.0,0
2024-04-04 08:22:00,760.0,69.3,44.0,1000.7,0,1,1,19.0,0
2024-04-04 08:23:00,776.0,69.3,44.0,1000.7,0,1,1,19.0,0
2024-04-04 08:24:00,791.0,69.5,44.0,1000.7,0,1,1,19.0,0
2024-04-04 08:25:00,780.0,69.6,43.0,1000.7,0,1,0,19.0,0
2024-04-04 08:26:00,748.0,69.8,43.0,1000.7,0,1,0,19.0,0
2024-04-04 08:27:00,774.0,69.9,43.0,1000.6,0,1,0,19.0,0
2024-04-04 08:28:00,755.0,70.0,43.0,1000.7,0,1,0,19.0,0
2024-04-04 08:29:00,756.0,70.0,43.0,1000.7,0,1,0,19.0,0
2024-04-04 08:30:00,740.0,70.1,43.0,1000.7,0,1,0,19.0,0
2024-04-04 08:31:00,778.0,70.2,43.0,1000.7,0,1,0,19.0,0
2024-04-04 08:32:00,836.0,70.2,43.0,1000.8,0,1,0,19.0,0
2024-04-04 08:33:00,842.0,70.3,43.0,1000.8,0,1,0,19.0,0
2024-04-04 08:34:00,846.0,70.3,43.0,1000.9,0,1,0,19.0,0
2024-04-04 08:35:00,811.0,70.3,43.0,1001.0,0,1,0,19.0,0
2024-04-04 08:36:00,842.0,70.3,43.0,1000.9,0,1,0,19.0,0
2024-04-04 08:37:00,843.0,70.4,42.0,1000.8,0,1,0,19.0,0
2024-04-04 08:38:00,858.0,70.4,43.0,1000.9,0,1,0,19.0,0
2024-04-04 08:39:00,845.0,70.4,42.0,1000.9,0,1,0,19.0,0
2024-04-04 08:40:00,853.0,70.4,42.0,1000.9,0,1,0,19.0,0
2024-04-04 08:41:00,837.0,70.4,42.0,1000.9,0,1,0,19.0,0
2024-04-04 08:42:00,848.0,70.5,42.0,1000.9,0,1,0,19.0,0
2024-04-04 08:43:00,842.0,70.4,42.0,1001.0,0,1,0,19.0,0
2024-04-04 08:44:00,834.0,70.5,42.0,1000.8,0,1,0,19.0,0
2024-04-04 08:45:00,838.0,70.5,42.0,1001.0,0,1,0,19.0,0
2024-04-04 08:46:00,821.0,70.5,42.0,1000.9,0,1,0,19.0,0
2024-04-04 08:47:00,797.0,70.5,42.0,1001.0,0,1,1,19.0,0
2024-04-04 08:48:00,806.0,70.6,42.0,1000.9,0,1,1,19.0,0
2024-04-04 08:49:00,923.0,70.6,40.0,1000.9,0,1,1,19.0,0
2024-04-04 08:50:00,908.0,70.7,41.0,1000.9,0,1,1,19.0,0
2024-04-04 08:51:00,884.0,70.7,41.0,1000.9,0,1,1,19.0,0
2024-04-04 08:52:00,850.0,70.8,41.0,1000.9,0,1,1,19.0,0
2024-04-04 08:53:00,848.0,70.8,41.0,1000.8,0,1,1,19.0,0
2024-04-04 08:54:00,867.0,71.0,41.0,1000.8,0,1,0,19.0,0
2024-04-04 08:55:00,860.0,71.0,41.0,1000.8,0,1,0,19.0,0
2024-04-04 08:56:00,847.0,71.0,41.0,1000.8,0,1,0,19.0,0
2024-04-04 08:57:00,850.0,71.1,41.0,1000.9,0,1,0,19.0,0
2024-04-04 08:58:00,837.0,71.1,41.0,1000.9,0,1,0,19.0,0
2024-04-04 08:59:00,826.0,71.1,41.0,1000.9,0,1,0,19.0,0
2024-04-04 09:00:00,827.0,71.1,41.0,1000.9,0,1,0,19.0,0
2024-04-04 09:01:00,789.0,71.1,40.0,1000.9,0,1,0,19.0,0
2024-04-04 09:02:00,774.0,71.0,40.0,1000.8,0,1,0,19.0,0
2024-04-04 09:03:00,741.0,71.0,40.0,1000.9,0,1,0,19.0,0
2024-04-04 09:04:00,723.0,71.0,40.0,1000.9,0,1,0,19.0,0
2024-04-04 09:05:00,735.0,70.9,40.0,1000.9,0,1,0,19.0,0
2024-04-04 09:06:00,748.0,70.9,40.0,1001.0,0,1,0,19.0,0
2024-04-04 09:07:00,714.0,70.8,40.0,1001.0,0,1,0,19.0,0
2024-04-04 09:08:00,724.0,70.8,40.0,1001.0,0,1,0,19.0,0
2024-04-04 09:09:00,740.0,70.8,40.0,1001.0,0,1,0,19.0,0
2024-04-04 09:10:00,744.0,70.8,40.0,1000.9,0,1,0,19.0,0
2024-04-04 09:11:00,753.0,70.8,40.0,1000.9,0,1,0,19.0,0
2024-04-04 09:12:00,751.0,70.8,40.0,1000.9,0,1,0,19.0,0
2024-04-04 09:13:00,765.0,70.8,40.0,1000.9,1,1,0,19.0,0
2024-04-04 09:14:00,812.0,70.8,40.0,1000.9,1,1,0,19.0,0
2024-04-04 09:15:00,857.0,70.8,40.0,1000.9,1,1,0,19.0,0
2024-04-04 12:15:00,1138.0,69.6,43.0,1000.6,1,1,0,15.0,1
2024-04-04 12:16:00,1123.0,69.6,43.0,1000.6,1,1,0,15.0,1
2024-04-04 12:17:00,1103.0,69.6,42.0,1000.5,1,1,0,15.0,1
2024-04-04 12:18:00,1121.0,69.6,42.0,1000.5,1,1,0,15.0,1
2024-04-04 12:19:00,1129.0,69.5,42.0,1000.3,1,1,0,15.0,1
2024-04-04 12:20:00,1120.0,69.8,43.0,1000.4,1,1,0,15.0,1
2024-04-04 12:21:00,1114.0,69.8,44.0,1000.4,1,1,0,15.0,1
2024-04-04 12:22:00,1077.0,69.9,44.0,1000.4,1,1,0,15.0,1
2024-04-04 12:23:00,1073.0,69.9,44.0,1000.5,1,1,0,15.0,1
2024-04-04 12:24:00,1073.0,69.9,44.0,1000.4,1,1,0,15.0,1
2024-04-04 12:25:00,1073.0,70.1,46.0,1000.4,1,1,0,15.0,1
2024-04-04 12:26:00,1076.0,70.2,44.0,1000.4,1,1,0,15.0,1
2024-04-04 12:27:00,1060.0,70.3,43.0,1000.4,1,1,0,15.0,1
2024-04-04 12:28:00,1051.0,70.4,42.0,1000.3,1,1,0,15.0,1
2024-04-04 12:29:00,1025.0,70.5,42.0,1000.2,1,1,0,15.0,1
2024-04-04 12:30:00,1033.0,70.7,42.0,1000.3,1,1,1,15.0,1
2024-04-04 12:31:00,1046.0,70.7,42.0,1000.3,1,1,1,15.0,1
2024-04-04 12:32:00,1055.0,70.9,42.0,1000.2,1,1,1,15.0,1
2024-04-04 12:33:00,1043.0,71.0,41.0,1000.3,1,1,1,15.0,1
2024-04-04 12:34:00,1034.0,71.2,41.0,1000.2,1,1,1,15.0,1
2024-04-04 12:35:00,1030.0,71.2,41.0,1000.3,1,1,1,15.0,1
2024-04-04 12:36:00,1012.0,71.2,41.0,1000.3,1,1,1,15.0,1
2024-04-04 12:37:00,1005.0,71.3,41.0,1000.2,1,1,1,15.0,1
2024-04-04 12:38:00,1052.0,71.3,41.0,1000.2,1,1,1,15.0,1
2024-04-04 12:39:00,1006.0,71.4,41.0,1000.2,1,1,1,15.0,1
2024-04-04 12:40:00,1011.0,71.4,41.0,1000.3,1,1,1,15.0,1
2024-04-04 12:41:00,1018.0,71.4,41.0,1000.1,1,1,1,15.0,1
2024-04-04 12:42:00,1026.0,71.5,41.0,1000.1,1,1,1,15.0,1
2024-04-04 12:43:00,999.0,71.4,41.0,1000.2,1,1,1,15.0,1
2024-04-04 12:44:00,999.0,71.5,40.0,1000.1,1,1,1,15.0,1
2024-04-04 12:45:00,977.0,71.5,40.0,1000.1,1,1,1,15.0,1
2024-04-04 12:46:00,1018.0,71.5,40.0,1000.2,1,1,1,15.0,1
2024-04-04 12:47:00,1041.0,71.6,40.0,1000.2,1,1,1,15.0,1
2024-04-04 12:48:00,1048.0,71.6,40.0,1000.2,1,1,1,15.0,1
2024-04-04 12:49:00,1012.0,71.6,40.0,1000.1,1,1,1,15.0,1
2024-04-04 12:50:00,1007.0,71.7,40.0,1000.0,1,1,1,15.0,1
2024-04-04 12:51:00,978.0,71.7,40.0,1000.2,1,1,1,15.0,1
2024-04-04 12:52:00,999.0,71.7,40.0,1000.2,1,1,1,15.0,1
2024-04-04 12:53:00,976.0,71.8,40.0,1000.3,1,1,1,15.0,1
2024-04-04 12:54:00,980.0,71.8,40.0,1000.1,1,1,1,15.0,1
2024-04-04 12:55:00,949.0,71.9,40.0,1000.3,1,1,1,15.0,1
2024-04-04 12:56:00,978.0,71.9,39.0,1000.2,1,1,1,15.0,1
2024-04-04 12:57:00,970.0,71.9,39.0,1000.2,1,1,1,15.0,1
2024-04-04 12:58:00,953.0,71.9,40.0,1000.3,1,1,1,15.0,1
2024-04-04 12:59:00,959.0,72.0,39.0,1000.3,1,1,1,15.0,1
2024-04-04 13:00:00,965.0,72.0,39.0,1000.3,1,1,1,15.0,1
2024-04-04 13:01:00,992.0,72.0,39.0,1000.3,1,1,1,15.0,1
2024-04-04 13:02:00,978.0,72.0,39.0,1000.3,1,1,1,15.0,1
2024-04-04 13:03:00,1001.0,72.0,39.0,1000.3,1,1,1,15.0,1
2024-04-04 13:04:00,997.0,72.0,39.0,1000.4,1,1,1,15.0,1
2024-04-04 13:05:00,950.0,72.0,39.0,1000.4,1,1,1,15.0,1
2024-04-04 13:06:00,966.0,72.0,39.0,1000.3,1,1,1,15.0,1
2024-04-04 13:07:00,1013.0,72.0,39.0,1000.3,1,1,1,15.0,1
2024-04-04 13:08:00,998.0,72.0,39.0,1000.3,1,1,1,15.0,1
2024-04-04 13:09:00,972.0,72.0,39.0,1000.3,1,1,1,15.0,1
2024-04-04 13:10:00,980.0,72.1,39.0,1000.3,1,1,1,15.0,1
2024-04-04 13:11:00,959.0,72.0,39.0,1000.1,1,1,1,15.0,1
2024-04-04 13:12:00,953.0,72.0,39.0,1000.1,1,1,0,15.0,1
2024-04-04 13:13:00,953.0,72.1,39.0,1000.2,1,1,0,15.0,1
2024-04-04 13:14:00,945.0,72.1,39.0,1000.0,1,1,0,15.0,1
2024-04-04 13:15:00,934.0,72.0,39.0,1000.1,1,1,0,15.0,1
2024-04-04 13:16:00,934.0,72.1,39.0,1000.3,1,1,0,15.0,1
2024-04-04 13:17:00,930.0,72.2,38.0,1000.2,1,1,0,15.0,1
2024-04-04 13:18:00,907.0,72.2,38.0,1000.4,1,1,0,15.0,1
2024-04-04 13:19:00,921.0,72.2,38.0,1000.2,1,1,0,15.0,1
2024-04-04 13:20:00,920.0,72.2,38.0,1000.3,1,1,0,15.0,1
2024-04-04 13:21:00,924.0,72.2,38.0,1000.4,1,1,0,15.0,1
2024-04-04 13:22:00,934.0,72.2,38.0,1000.3,1,1,0,15.0,1
2024-04-04 13:23:00,936.0,72.2,38.0,1000.3,1,1,0,15.0,1
2024-04-04 13:24:00,935.0,72.2,38.0,1000.4,1,1,0,15.0,1
2024-04-04 13:25:00,921.0,72.2,38.0,1000.2,1,1,0,15.0,1
2024-04-04 13:26:00,962.0,72.1,38.0,1000.2,1,1,0,15.0,1
2024-04-04 13:27:00,913.0,72.1,38.0,1000.2,1,1,0,15.0,1
2024-04-04 13:28:00,928.0,72.1,38.0,1000.0,1,1,0,15.0,1
2024-04-04 13:29:00,923.0,72.2,38.0,1000.2,1,1,0,15.0,1
2024-04-04 13:30:00,932.0,72.2,38.0,1000.2,1,1,0,15.0,1
2024-04-08 09:00:00,687.0,69.9,40.0,1022.3,1,0,0,15.0,0
2024-04-08 09:01:00,705.0,70.1,39.0,1022.2,1,0,0,15.0,0
2024-04-08 09:02:00,687.0,70.3,39.0,1022.3,1,0,0,15.0,0
2024-04-08 09:03:00,713.0,70.4,39.0,1022.3,1,0,0,15.0,0
2024-04-08 09:04:00,747.0,70.6,39.0,1022.3,1,0,0,15.0,0
2024-04-08 09:05:00,768.0,70.7,39.0,1022.2,1,0,1,16.0,0
2024-04-08 09:06:00,793.0,70.9,39.0,1022.4,1,0,1,16.0,0
2024-04-08 09:07:00,784.0,71.2,39.0,1022.4,1,0,1,16.0,0
2024-04-08 09:08:00,772.0,71.2,39.0,1022.3,1,0,1,16.0,0
2024-04-08 09:09:00,752.0,71.4,39.0,1022.3,1,0,1,16.0,0
2024-04-08 09:10:00,738.0,71.6,38.0,1022.3,1,0,0,16.0,0
2024-04-08 09:11:00,718.0,71.7,38.0,1022.5,1,0,0,16.0,0
2024-04-08 09:12:00,726.0,71.8,38.0,1022.4,1,0,0,16.0,0
2024-04-08 09:13:00,721.0,72.0,38.0,1022.4,1,0,0,16.0,0
2024-04-08 09:14:00,738.0,72.0,38.0,1022.4,1,0,0,16.0,0
2024-04-08 09:15:00,724.0,72.0,38.0,1022.4,1,0,0,16.0,0
2024-04-08 09:16:00,737.0,72.0,38.0,1022.4,1,0,0,16.0,0
2024-04-08 09:17:00,739.0,72.1,38.0,1022.4,1,0,0,16.0,0
2024-04-08 09:18:00,752.0,72.2,38.0,1022.4,1,0,0,16.0,0
2024-04-08 09:19:00,741.0,72.3,38.0,1022.4,1,0,0,16.0,0
2024-04-08 09:20:00,752.0,72.3,38.0,1022.6,1,0,0,16.0,0
2024-04-08 09:21:00,752.0,72.4,37.0,1022.5,1,0,0,16.0,0
2024-04-08 09:22:00,754.0,72.5,37.0,1022.5,1,0,0,16.0,0
2024-04-08 09:23:00,737.0,72.5,37.0,1022.5,1,0,0,16.0,0
2024-04-08 09:24:00,750.0,72.5,37.0,1022.4,1,0,0,16.0,0
2024-04-08 09:25:00,775.0,72.7,37.0,1022.6,1,0,0,16.0,0
2024-04-08 09:26:00,784.0,72.6,37.0,1022.5,1,0,0,16.0,0
2024-04-08 09:27:00,777.0,72.7,37.0,1022.6,1,0,0,16.0,0
2024-04-08 09:28:00,790.0,72.7,37.0,1022.5,1,0,0,16.0,0
2024-04-08 09:29:00,816.0,72.8,37.0,1022.5,1,0,0,16.0,0
2024-04-08 09:30:00,809.0,72.8,37.0,1022.6,1,0,1,16.0,0
2024-04-08 09:31:00,864.0,72.9,37.0,1022.5,1,0,1,16.0,0
2024-04-08 09:32:00,874.0,73.0,37.0,1022.5,1,0,1,16.0,0
2024-04-08 09:33:00,856.0,73.0,37.0,1022.5,1,0,1,16.0,0
2024-04-08 09:34:00,843.0,73.0,37.0,1022.6,1,0,1,18.0,0
2024-04-08 09:35:00,790.0,73.1,36.0,1022.5,1,0,1,18.0,0
2024-04-08 09:36:00,763.0,73.2,36.0,1022.5,1,0,0,18.0,0
2024-04-08 09:37:00,779.0,73.3,36.0,1022.5,1,0,0,18.0,0
2024-04-08 09:38:00,769.0,73.3,36.0,1022.6,1,0,0,18.0,0
2024-04-08 09:39:00,773.0,73.3,36.0,1022.6,1,0,0,18.0,0
2024-04-08 09:40:00,767.0,73.4,36.0,1022.5,1,0,0,18.0,0
2024-04-08 09:41:00,764.0,73.4,36.0,1022.5,1,0,0,18.0,0
2024-04-08 09:42:00,769.0,73.5,36.0,1022.6,1,0,0,18.0,0
2024-04-08 09:43:00,799.0,73.5,36.0,1022.6,1,0,0,18.0,0
2024-04-08 09:44:00,823.0,73.5,36.0,1022.6,1,0,0,18.0,0
2024-04-08 09:45:00,788.0,73.6,36.0,1022.5,1,0,0,18.0,0
2024-04-08 09:46:00,780.0,73.6,36.0,1022.6,1,0,0,18.0,0
2024-04-08 09:47:00,769.0,73.6,36.0,1022.6,1,0,0,18.0,0
2024-04-08 09:48:00,877.0,73.6,36.0,1022.6,1,0,0,18.0,0
2024-04-08 09:49:00,863.0,73.6,36.0,1022.6,1,0,0,18.0,0
2024-04-08 09:50:00,807.0,73.7,36.0,1022.6,1,0,0,18.0,0
2024-04-08 09:51:00,809.0,73.7,36.0,1022.7,1,0,0,18.0,0
2024-04-08 09:52:00,794.0,73.7,36.0,1022.6,1,0,1,18.0,0
2024-04-08 09:53:00,831.0,73.7,36.0,1022.7,1,0,1,18.0,0
2024-04-08 09:54:00,809.0,73.8,36.0,1022.7,1,0,1,18.0,0
2024-04-08 09:55:00,805.0,73.8,36.0,1022.6,1,0,1,18.0,0
2024-04-08 09:56:00,768.0,73.9,35.0,1022.7,1,0,1,18.0,0
2024-04-08 09:57:00,780.0,74.0,35.0,1022.6,1,0,1,18.0,0
2024-04-08 09:58:00,771.0,73.9,35.0,1022.7,1,0,0,18.0,0
2024-04-08 09:59:00,750.0,74.0,35.0,1022.7,1,0,0,18.0,0
2024-04-08 10:00:00,767.0,74.1,35.0,1022.7,1,0,0,18.0,0
2024-04-08 10:01:00,772.0,74.1,35.0,1022.6,1,0,0,18.0,0
2024-04-08 10:02:00,819.0,74.1,35.0,1022.7,1,0,0,18.0,0
2024-04-08 10:03:00,811.0,74.2,35.0,1022.6,1,0,0,18.0,0
2024-04-08 10:04:00,819.0,74.2,35.0,1022.7,1,0,0,18.0,0
2024-04-08 10:05:00,799.0,74.2,35.0,1022.7,1,0,0,18.0,0
2024-04-08 10:06:00,783.0,74.2,35.0,1022.6,1,0,0,18.0,0
2024-04-08 10:07:00,810.0,74.4,35.0,1022.7,1,0,0,18.0,0
2024-04-08 10:08:00,780.0,74.3,35.0,1022.6,1,0,0,18.0,0
2024-04-08 10:09:00,759.0,74.3,35.0,1022.7,1,0,0,18.0,0
2024-04-08 10:10:00,782.0,74.3,35.0,1022.7,1,0,0,18.0,0
2024-04-08 10:11:00,772.0,74.3,35.0,1022.7,1,0,0,18.0,0
2024-04-08 10:12:00,787.0,74.3,35.0,1022.8,1,0,1,18.0,0
2024-04-08 10:13:00,849.0,74.4,35.0,1022.8,1,0,1,18.0,0
2024-04-08 10:14:00,851.0,74.4,35.0,1022.8,1,0,1,18.0,0
2024-04-08 10:15:00,872.0,74.5,35.0,1022.8,1,0,1,18.0,0
2024-04-08 12:15:00,1001.0,75.2,36.0,1022.2,1,0,1,5.0,1
2024-04-08 12:16:00,997.0,75.2,36.0,1022.3,1,0,1,5.0,1
2024-04-08 12:17:00,1012.0,75.2,36.0,1022.4,1,0,1,5.0,1
2024-04-08 12:18:00,993.0,75.2,36.0,1022.3,1,0,1,5.0,1
2024-04-08 12:19:00,988.0,75.2,36.0,1022.3,1,0,1,5.0,1
2024-04-08 12:20:00,982.0,75.2,36.0,1022.3,1,0,1,5.0,1
2024-04-08 12:21:00,969.0,75.2,36.0,1022.3,1,0,1,5.0,1
2024-04-08 12:22:00,956.0,75.2,36.0,1022.3,1,0,1,5.0,1
2024-04-08 12:23:00,980.0,75.2,36.0,1022.3,1,0,1,5.0,1
2024-04-08 12:24:00,983.0,75.2,36.0,1022.3,1,0,1,5.0,1
2024-04-08 12:25:00,978.0,75.1,36.0,1022.3,1,0,1,5.0,1
2024-04-08 12:26:00,968.0,75.1,36.0,1022.4,1,0,1,5.0,1
2024-04-08 12:27:00,967.0,75.1,36.0,1022.3,1,0,1,5.0,1
2024-04-08 12:28:00,970.0,75.1,36.0,1022.4,1,0,1,5.0,1
